  1.992E-01  6.600E-14  1.506E-15  3.619E-14  9.242E-32  1.164E-31  1.465E-31  1.844E-31  2.321E-31  2.923E-31  3.679E-31  4.632E-31  5.831E-31  7.341E-31  9.240E-31  1.052E-34  1.324E-34  1.667E-34  2.098E-34  2.641E-34  3.325E-34  4.186E-34  5.270E-34  6.635E-34  8.352E-34  1.051E-33
  2.027E-01  6.564E-14  1.541E-15  3.630E-14  1.154E-31  1.453E-31  1.830E-31  2.303E-31  2.900E-31  3.650E-31  4.596E-31  5.785E-31  7.283E-31  9.169E-31  1.154E-30  1.305E-34  1.642E-34  2.068E-34  2.603E-34  3.277E-34  4.126E-34  5.194E-34  6.538E-34  8.231E-34  1.036E-33  1.304E-33
  2.062E-01  6.525E-14  1.576E-15  3.638E-14  1.437E-31  1.809E-31  2.277E-31  2.867E-31  3.609E-31  4.544E-31  5.720E-31  7.201E-31  9.066E-31  1.141E-30  1.437E-30  1.613E-34  2.030E-34  2.556E-34  3.218E-34  4.051E-34  5.100E-34  6.421E-34  8.083E-34  1.018E-33  1.281E-33  1.613E-33
  2.098E-01  6.481E-14  1.612E-15  3.640E-14  1.786E-31  2.248E-31  2.831E-31  3.564E-31  4.486E-31  5.648E-31  7.110E-31  8.951E-31  1.127E-30  1.419E-30  1.786E-30  1.991E-34  2.507E-34  3.155E-34  3.973E-34  5.001E-34  6.296E-34  7.926E-34  9.978E-34  1.256E-33  1.581E-33  1.991E-33
  2.135E-01  6.435E-14  1.649E-15  3.633E-14  2.224E-31  2.800E-31  3.524E-31  4.437E-31  5.586E-31  7.032E-31  8.852E-31  1.114E-30  1.403E-30  1.766E-30  2.223E-30  2.463E-34  3.101E-34  3.904E-34  4.915E-34  6.187E-34  7.789E-34  9.806E-34  1.234E-33  1.554E-33  1.956E-33  2.463E-33
  2.172E-01  6.384E-14  1.684E-15  3.617E-14  2.770E-31  3.488E-31  4.391E-31  5.528E-31  6.959E-31  8.760E-31  1.103E-30  1.388E-30  1.748E-30  2.200E-30  2.770E-30  3.049E-34  3.839E-34  4.833E-34  6.084E-34  7.659E-34  9.642E-34  1.214E-33  1.528E-33  1.924E-33  2.422E-33  3.049E-33
  2.209E-01  6.329E-14  1.718E-15  3.593E-14  3.453E-31  4.347E-31  5.472E-31  6.889E-31  8.672E-31  1.092E-30  1.374E-30  1.730E-30  2.178E-30  2.742E-30  3.452E-30  3.776E-34  4.754E-34  5.985E-34  7.535E-34  9.485E-34  1.194E-33  1.503E-33  1.892E-33  2.382E-33  2.999E-33  3.775E-33
  2.248E-01  6.270E-14  1.752E-15  3.558E-14  4.317E-31  5.435E-31  6.843E-31  8.615E-31  1.084E-30  1.365E-30  1.719E-30  2.164E-30  2.724E-30  3.429E-30  4.317E-30  4.693E-34  5.908E-34  7.438E-34  9.364E-34  1.179E-33  1.484E-33  1.868E-33  2.352E-33  2.961E-33  3.727E-33  4.692E-33
  2.287E-01  6.210E-14  1.786E-15  3.513E-14  5.422E-31  6.826E-31  8.593E-31  1.082E-30  1.362E-30  1.714E-30  2.158E-30  2.717E-30  3.421E-30  4.306E-30  5.421E-30  5.860E-34  7.377E-34  9.287E-34  1.169E-33  1.472E-33  1.853E-33  2.333E-33  2.937E-33  3.697E-33  4.654E-33  5.859E-33
  2.327E-01  6.152E-14  1.821E-15  3.467E-14  6.810E-31  8.573E-31  1.079E-30  1.359E-30  1.710E-30  2.153E-30  2.711E-30  3.413E-30  4.296E-30  5.409E-30  6.808E-30  7.326E-34  9.223E-34  1.161E-33  1.462E-33  1.840E-33  2.317E-33  2.916E-33  3.671E-33  4.622E-33  5.818E-33  7.324E-33
  2.367E-01  6.097E-14  1.857E-15  3.425E-14  8.507E-31  1.071E-30  1.348E-30  1.697E-30  2.137E-30  2.690E-30  3.386E-30  4.263E-30  5.367E-30  6.756E-30  8.505E-30  9.114E-34  1.147E-33  1.445E-33  1.819E-33  2.289E-33  2.882E-33  3.628E-33  4.568E-33  5.750E-33  7.239E-33  9.113E-33
  2.408E-01  6.041E-14  1.894E-15  3.387E-14  1.052E-30  1.325E-30  1.668E-30  2.100E-30  2.644E-30  3.328E-30  4.190E-30  5.274E-30  6.640E-30  8.359E-30  1.052E-29  1.124E-33  1.414E-33  1.781E-33  2.242E-33  2.822E-33  3.553E-33  4.473E-33  5.631E-33  7.089E-33  8.924E-33  1.123E-32
  2.450E-01  5.981E-14  1.931E-15  3.350E-14  1.290E-30  1.624E-30  2.045E-30  2.575E-30  3.241E-30  4.080E-30  5.137E-30  6.467E-30  8.141E-30  1.025E-29  1.290E-29  1.372E-33  1.728E-33  2.175E-33  2.738E-33  3.447E-33  4.339E-33  5.463E-33  6.877E-33  8.658E-33  1.090E-32  1.372E-32
  2.493E-01  5.918E-14  1.966E-15  3.302E-14  1.586E-30  1.996E-30  2.513E-30  3.164E-30  3.983E-30  5.014E-30  6.312E-30  7.946E-30  1.000E-29  1.259E-29  1.585E-29  1.679E-33  2.114E-33  2.662E-33  3.351E-33  4.218E-33  5.310E-33  6.685E-33  8.416E-33  1.059E-32  1.334E-32  1.679E-32
  2.536E-01  5.853E-14  2.000E-15  3.246E-14  1.951E-30  2.457E-30  3.093E-30  3.893E-30  4.901E-30  6.170E-30  7.768E-30  9.779E-30  1.231E-29  1.550E-29  1.951E-29  2.058E-33  2.591E-33  3.262E-33  4.106E-33  5.169E-33  6.507E-33  8.192E-33  1.031E-32  1.298E-32  1.634E-32  2.058E-32
  2.580E-01  5.787E-14  2.031E-15  3.183E-14  2.408E-30  3.032E-30  3.817E-30  4.805E-30  6.049E-30  7.615E-30  9.587E-30  1.207E-29  1.519E-29  1.913E-29  2.408E-29  2.529E-33  3.184E-33  4.008E-33  5.046E-33  6.352E-33  7.997E-33  1.007E-32  1.267E-32  1.595E-32  2.009E-32  2.528E-32
